purchase_id,category,price,purchase_datetime,hour_of_day,day_of_week,is_weekend,is_late_night,time_on_page_seconds,is_impulse_buy,num_page_visits,was_on_sale,outcome,days_until_return,regret_probability
PUR-316823,electronics,760.34,2024-12-14 10:23:57,10,Saturday,True,False,769,False,4,True,returned,9.0,0.653
PUR-743644,books,18.11,2025-07-23 21:32:57,21,Wednesday,False,False,174,False,2,True,returned,16.0,0.103
PUR-702427,shoes,198.13,2025-02-24 15:00:57,15,Monday,False,False,508,False,6,False,kept,,0.348
PUR-601554,home_goods,154.88,2025-03-12 08:29:57,8,Wednesday,False,False,242,False,3,True,kept,,0.384
PUR-582418,shoes,140.54,2025-05-10 19:05:57,19,Saturday,True,False,193,False,8,False,kept,,0.44
PUR-372315,beauty,87.37,2025-11-21 19:41:57,19,Friday,False,False,403,False,2,True,kept,,0.484
PUR-320759,electronics,461.42,2025-07-30 08:24:57,8,Wednesday,False,False,642,False,6,False,kept,,0.217
PUR-703867,sports,287.77,2025-05-22 05:00:57,5,Thursday,False,False,425,False,5,False,kept,,0.319
PUR-874417,books,42.57,2025-07-13 09:19:57,9,Sunday,True,False,457,False,7,True,kept,,0.112
PUR-642121,electronics,404.74,2025-11-24 11:28:57,11,Monday,False,False,526,False,3,False,kept,,0.253
PUR-162952,beauty,97.46,2025-06-28 08:19:57,8,Saturday,True,False,894,False,1,False,kept,,0.42
PUR-684572,books,42.55,2025-03-29 20:48:57,20,Saturday,True,False,475,False,6,True,kept,,0.118
PUR-664593,home_goods,113.08,2025-05-02 13:32:57,13,Friday,False,False,710,False,4,False,kept,,0.214
PUR-182216,electronics,784.53,2025-07-06 05:34:57,5,Sunday,True,False,704,False,8,False,kept,,0.313
PUR-524434,sports,255.12,2025-04-04 20:45:57,20,Friday,False,False,186,False,6,False,kept,,0.303
PUR-514664,clothing,32.66,2025-06-06 09:34:57,9,Friday,False,False,339,False,5,False,kept,,0.274
PUR-231113,home_goods,267.99,2025-05-26 17:17:57,17,Monday,False,False,548,False,8,False,returned,1.0,0.244
PUR-596171,books,36.48,2024-12-04 17:49:57,17,Wednesday,False,False,230,False,3,False,kept,,0.058
PUR-508783,shoes,35.8,2025-05-09 00:06:57,0,Friday,False,True,100,True,2,True,returned,21.0,0.85
PUR-795781,home_goods,80.37,2025-07-06 02:14:57,2,Sunday,True,True,144,False,3,False,returned,2.0,0.79
PUR-285636,beauty,105.34,2025-06-15 01:25:57,1,Sunday,True,True,568,False,5,False,returned,18.0,0.85
PUR-338161,toys,98.35,2025-01-06 22:27:57,22,Monday,False,True,551,False,5,False,kept,,0.367
PUR-460589,clothing,90.7,2025-05-25 03:38:57,3,Sunday,True,False,174,False,5,True,returned,5.0,0.814
PUR-936726,home_goods,148.72,2025-11-23 17:55:57,17,Sunday,True,False,518,False,8,True,kept,,0.416
PUR-271200,home_goods,185.15,2025-11-24 23:31:57,23,Monday,False,True,208,False,7,False,returned,8.0,0.459
PUR-743003,sports,335.66,2025-08-08 08:49:57,8,Friday,False,False,447,False,4,False,kept,,0.336
PUR-577461,home_goods,96.13,2025-03-01 08:28:57,8,Saturday,True,False,207,False,2,True,returned,21.0,0.565
PUR-123205,toys,48.1,2025-01-14 01:42:57,1,Tuesday,False,True,343,False,1,True,kept,,0.612
PUR-258003,electronics,779.25,2025-07-07 08:46:57,8,Monday,False,False,747,False,8,False,kept,,0.223
PUR-929868,shoes,138.59,2025-06-06 03:35:57,3,Friday,False,False,819,False,8,False,kept,,0.314
PUR-982417,shoes,102.65,2025-09-15 15:37:57,15,Monday,False,False,809,False,7,True,returned,7.0,0.562
PUR-359168,home_goods,247.92,2025-11-22 13:05:57,13,Saturday,True,False,746,False,4,False,kept,,0.42
PUR-438756,shoes,73.82,2025-10-11 00:12:57,0,Saturday,True,True,228,False,8,False,kept,,0.85
PUR-308376,electronics,521.87,2025-11-06 16:55:57,16,Thursday,False,False,577,False,2,True,kept,,0.517
PUR-713099,beauty,108.19,2024-12-22 10:47:57,10,Sunday,True,False,256,False,7,True,returned,9.0,0.525
PUR-360804,clothing,83.33,2025-07-27 16:52:57,16,Sunday,True,False,610,False,8,False,returned,3.0,0.411
PUR-835395,electronics,424.94,2024-12-11 21:33:57,21,Wednesday,False,False,792,False,1,True,kept,,0.476
PUR-302338,clothing,40.13,2025-08-01 06:19:57,6,Friday,False,False,822,False,6,False,kept,,0.26
PUR-669097,shoes,181.63,2025-05-28 17:46:57,17,Wednesday,False,False,271,False,1,False,returned,10.0,0.45
PUR-681456,toys,36.57,2025-08-24 23:32:57,23,Sunday,True,True,346,False,8,True,kept,,0.598
PUR-913608,electronics,101.66,2025-09-10 02:36:57,2,Wednesday,False,True,854,False,5,False,kept,,0.407
PUR-958835,sports,300.12,2025-11-18 21:00:57,21,Tuesday,False,False,387,False,4,True,returned,18.0,0.571
PUR-437666,sports,96.2,2024-12-14 01:05:57,1,Saturday,True,True,579,False,3,False,returned,21.0,0.85
PUR-608947,clothing,35.4,2024-12-26 14:52:57,14,Thursday,False,False,870,False,3,True,returned,4.0,0.516
PUR-368371,books,13.95,2025-02-08 20:01:57,20,Saturday,True,False,412,False,8,False,kept,,0.063
PUR-972496,shoes,110.6,2025-01-21 18:50:57,18,Tuesday,False,False,28,True,4,False,kept,,0.849
PUR-161132,clothing,94.89,2025-01-05 15:31:57,15,Sunday,True,False,586,False,7,False,kept,,0.432
PUR-298663,home_goods,165.77,2025-10-23 07:50:57,7,Thursday,False,False,236,False,2,True,returned,13.0,0.404
PUR-704570,books,31.05,2025-07-23 22:14:57,22,Wednesday,False,True,198,False,7,False,kept,,0.118
PUR-629208,beauty,85.82,2024-12-03 19:27:57,19,Tuesday,False,False,121,False,3,False,kept,,0.271
PUR-985893,beauty,84.04,2025-02-27 21:26:57,21,Thursday,False,False,375,False,6,False,kept,,0.232
PUR-324319,beauty,58.3,2025-01-08 03:02:57,3,Wednesday,False,False,758,False,6,False,kept,,0.232
PUR-724702,sports,312.14,2025-07-21 05:26:57,5,Monday,False,False,473,False,7,True,returned,10.0,0.49
PUR-680557,shoes,143.87,2025-06-27 16:35:57,16,Friday,False,False,242,False,4,False,returned,9.0,0.386
PUR-344312,electronics,120.72,2025-04-07 05:45:57,5,Monday,False,False,156,False,5,False,kept,,0.163
PUR-281301,home_goods,246.16,2025-10-11 22:29:57,22,Saturday,True,True,597,False,4,False,returned,16.0,0.85
PUR-866288,toys,125.6,2024-12-09 18:18:57,18,Monday,False,False,854,False,2,False,kept,,0.171
PUR-907812,sports,54.43,2025-10-31 06:32:57,6,Friday,False,False,851,False,7,False,kept,,0.206
PUR-434827,books,39.91,2025-01-24 16:14:57,16,Friday,False,False,811,False,7,True,kept,,0.08
PUR-703198,electronics,295.12,2024-12-06 09:45:57,9,Friday,False,False,66,True,7,False,kept,,0.453
PUR-151706,clothing,55.53,2025-07-03 04:45:57,4,Thursday,False,False,150,False,6,True,kept,,0.552
PUR-611559,sports,123.46,2025-05-08 00:27:57,0,Thursday,False,True,807,False,3,False,returned,7.0,0.632
PUR-439121,sports,269.59,2025-08-19 23:15:57,23,Tuesday,False,True,768,False,4,True,returned,14.0,0.85
PUR-125382,clothing,38.0,2025-05-01 03:31:57,3,Thursday,False,False,371,False,4,True,kept,,0.49
PUR-957915,home_goods,63.24,2025-06-01 21:02:57,21,Sunday,True,False,837,False,8,False,kept,,0.244
PUR-254850,books,17.99,2025-05-21 12:06:57,12,Wednesday,False,False,760,False,2,True,returned,20.0,0.103
PUR-322167,home_goods,18.91,2024-12-08 13:35:57,13,Sunday,True,False,475,False,8,True,returned,18.0,0.332
PUR-494900,books,31.86,2025-07-18 23:24:57,23,Friday,False,True,652,False,3,False,kept,,0.144
PUR-108739,shoes,86.2,2025-10-29 07:42:57,7,Wednesday,False,False,823,False,5,True,kept,,0.623
PUR-505298,clothing,82.18,2025-07-12 19:00:57,19,Saturday,True,False,690,False,6,False,returned,21.0,0.455
PUR-295472,books,49.19,2025-03-12 18:48:57,18,Wednesday,False,False,338,False,8,False,kept,,0.045
PUR-419739,books,30.03,2025-04-07 22:55:57,22,Monday,False,True,744,False,1,True,kept,,0.272
PUR-625600,beauty,66.44,2025-09-09 16:32:57,16,Tuesday,False,False,715,False,6,False,kept,,0.232
PUR-336540,home_goods,246.39,2025-01-12 07:58:57,7,Sunday,True,False,411,False,1,False,kept,,0.49
PUR-755910,electronics,306.34,2025-05-10 19:46:57,19,Saturday,True,False,104,True,7,False,kept,,0.634
PUR-784167,books,26.69,2025-02-08 12:27:57,12,Saturday,True,False,334,False,6,False,kept,,0.069
PUR-241822,electronics,485.77,2024-12-13 09:59:57,9,Friday,False,False,156,False,5,False,kept,,0.228
PUR-293079,sports,398.38,2025-09-14 19:55:57,19,Sunday,True,False,593,False,3,True,returned,4.0,0.842
PUR-531228,beauty,103.15,2025-09-14 17:53:57,17,Sunday,True,False,798,False,6,False,kept,,0.325
PUR-746915,home_goods,141.26,2025-01-05 17:37:57,17,Sunday,True,False,170,False,4,True,returned,20.0,0.51
PUR-821568,home_goods,187.6,2025-01-19 09:16:57,9,Sunday,True,False,252,False,4,False,kept,,0.3
PUR-244192,toys,28.77,2025-01-23 01:09:57,1,Thursday,False,True,680,False,6,True,returned,16.0,0.474
PUR-894586,electronics,194.94,2025-11-12 03:06:57,3,Wednesday,False,False,30,True,5,False,returned,7.0,0.358
PUR-548324,books,12.65,2025-04-17 21:23:57,21,Thursday,False,False,719,False,6,False,kept,,0.05
PUR-699716,sports,316.08,2025-01-20 17:02:57,17,Monday,False,False,404,False,6,False,kept,,0.303
PUR-684791,shoes,144.54,2025-04-11 02:02:57,2,Friday,False,True,58,True,4,False,returned,2.0,0.85
PUR-967823,sports,218.55,2025-01-10 15:42:57,15,Friday,False,False,313,False,8,False,kept,,0.274
PUR-857750,home_goods,146.48,2025-04-26 07:15:57,7,Saturday,True,False,70,True,3,False,returned,3.0,0.695
PUR-287567,clothing,48.76,2025-02-01 18:20:57,18,Saturday,True,False,153,False,7,False,kept,,0.346
PUR-846030,toys,92.64,2024-11-29 09:58:57,9,Friday,False,False,480,False,2,True,kept,,0.291
PUR-862182,electronics,588.78,2025-09-26 14:47:57,14,Friday,False,False,738,False,8,False,returned,13.0,0.223
PUR-257380,electronics,334.01,2025-05-18 15:05:57,15,Sunday,True,False,189,False,6,False,kept,,0.303
PUR-567935,electronics,701.61,2025-08-28 18:51:57,18,Thursday,False,False,444,False,5,True,kept,,0.443
PUR-669902,home_goods,193.54,2025-09-29 12:42:57,12,Monday,False,False,18,True,5,True,returned,16.0,0.762
PUR-730421,shoes,163.76,2025-03-21 09:41:57,9,Friday,False,False,617,False,8,False,kept,,0.314
PUR-465973,shoes,83.84,2025-02-21 08:15:57,8,Friday,False,False,658,False,4,True,returned,21.0,0.656
PUR-537211,shoes,61.98,2025-11-11 19:18:57,19,Tuesday,False,False,873,False,5,True,returned,4.0,0.623
PUR-477685,electronics,171.0,2025-07-05 21:12:57,21,Saturday,True,False,723,False,3,False,kept,,0.253
PUR-168079,shoes,50.49,2025-06-28 06:31:57,6,Saturday,True,False,403,False,2,False,kept,,0.598
PUR-829630,home_goods,149.18,2025-09-26 17:59:57,17,Friday,False,False,296,False,6,False,kept,,0.193
PUR-926471,books,34.48,2025-10-03 22:08:57,22,Friday,False,True,659,False,2,False,kept,,0.152
PUR-620509,home_goods,136.71,2025-06-19 08:21:57,8,Thursday,False,False,603,False,6,False,kept,,0.193
PUR-587467,toys,78.95,2025-08-27 21:40:57,21,Wednesday,False,False,740,False,5,False,returned,1.0,0.147
PUR-322652,clothing,137.99,2025-08-13 21:28:57,21,Wednesday,False,False,438,False,1,True,returned,21.0,0.714
PUR-904291,shoes,170.94,2024-12-10 07:38:57,7,Tuesday,False,False,824,False,2,True,returned,11.0,0.727
PUR-805139,shoes,55.04,2025-06-11 06:29:57,6,Wednesday,False,False,756,False,1,False,returned,11.0,0.45
PUR-663051,toys,138.26,2025-11-09 20:46:57,20,Sunday,True,False,508,False,3,False,kept,,0.227
PUR-682145,beauty,63.56,2025-04-30 17:51:57,17,Wednesday,False,False,870,False,5,False,kept,,0.244
PUR-455627,shoes,75.82,2024-12-13 06:03:57,6,Friday,False,False,829,False,6,True,returned,1.0,0.592
PUR-888047,sports,259.94,2025-09-04 22:16:57,22,Thursday,False,True,413,False,3,False,kept,,0.85
PUR-489633,home_goods,216.0,2025-06-19 18:52:57,18,Thursday,False,False,293,False,7,True,kept,,0.437
PUR-915572,toys,126.12,2025-06-27 10:21:57,10,Friday,False,False,324,False,3,True,kept,,0.276
PUR-456637,books,46.53,2025-04-15 00:53:57,0,Tuesday,False,True,833,False,8,False,kept,,0.112
PUR-809589,toys,112.54,2025-03-05 07:05:57,7,Wednesday,False,False,350,False,3,False,returned,17.0,0.162
PUR-820426,electronics,203.89,2025-11-10 02:30:57,2,Monday,False,True,745,False,2,True,kept,,0.85
PUR-769883,clothing,73.33,2025-11-05 13:21:57,13,Wednesday,False,False,799,False,5,True,kept,,0.582
PUR-385898,books,22.84,2025-08-22 07:37:57,7,Friday,False,False,560,False,6,False,kept,,0.05
PUR-433955,electronics,168.12,2025-10-01 16:15:57,16,Wednesday,False,False,588,False,2,True,kept,,0.323
PUR-455193,home_goods,55.34,2024-12-03 07:18:57,7,Tuesday,False,False,265,False,3,True,kept,,0.384
PUR-510954,toys,17.1,2025-11-14 00:57:57,0,Friday,False,True,706,False,1,True,returned,14.0,0.612
PUR-957150,electronics,578.51,2025-01-28 20:01:57,20,Tuesday,False,False,721,False,8,False,kept,,0.223
PUR-201987,books,38.52,2024-12-19 23:49:57,23,Thursday,False,True,788,False,8,False,returned,15.0,0.112
PUR-746910,toys,53.45,2025-01-02 18:05:57,18,Thursday,False,False,491,False,8,True,kept,,0.214
PUR-575301,home_goods,275.17,2025-05-12 11:10:57,11,Monday,False,False,696,False,6,False,kept,,0.271
PUR-465549,toys,14.24,2025-03-30 13:32:57,13,Sunday,True,False,505,False,8,False,kept,,0.141
PUR-658624,electronics,430.96,2025-05-04 18:04:57,18,Sunday,True,False,124,False,6,False,returned,10.0,0.303
PUR-457264,toys,66.11,2025-05-01 09:15:57,9,Thursday,False,False,264,False,3,False,kept,,0.162
PUR-794799,books,42.56,2025-01-30 03:04:57,3,Thursday,False,False,460,False,6,False,kept,,0.05
PUR-202397,clothing,138.3,2024-11-28 22:01:57,22,Thursday,False,True,513,False,2,False,returned,18.0,0.85
PUR-164468,toys,34.66,2025-05-05 14:16:57,14,Monday,False,False,126,False,7,True,kept,,0.18
PUR-574978,clothing,54.82,2025-09-17 21:57:57,21,Wednesday,False,False,788,False,1,False,kept,,0.42
PUR-555844,home_goods,126.15,2025-02-06 02:42:57,2,Thursday,False,True,225,False,6,True,returned,10.0,0.822
PUR-165442,beauty,118.98,2025-02-03 16:15:57,16,Monday,False,False,537,False,7,False,kept,,0.221
PUR-346668,beauty,109.61,2025-11-01 16:09:57,16,Saturday,True,False,588,False,6,True,returned,1.0,0.552
PUR-321476,sports,288.33,2025-05-10 20:34:57,20,Saturday,True,False,743,False,7,False,kept,,0.403
PUR-240800,electronics,406.15,2025-08-23 23:30:57,23,Saturday,True,True,878,False,6,False,returned,5.0,0.758
PUR-773440,shoes,45.78,2025-11-20 12:08:57,12,Thursday,False,False,513,False,7,False,returned,5.0,0.265
PUR-959907,sports,347.56,2024-12-06 20:55:57,20,Friday,False,False,450,False,3,False,kept,,0.354
PUR-348250,toys,63.86,2025-08-05 11:27:57,11,Tuesday,False,False,634,False,1,False,kept,,0.18
PUR-708455,home_goods,132.09,2025-02-21 22:31:57,22,Friday,False,True,49,True,1,False,returned,4.0,0.85
PUR-192742,toys,144.64,2025-10-19 12:08:57,12,Sunday,True,False,763,False,5,False,returned,20.0,0.205
PUR-661023,books,28.9,2024-12-23 19:50:57,19,Monday,False,False,715,False,5,False,kept,,0.052
PUR-936997,shoes,133.15,2025-03-11 01:18:57,1,Tuesday,False,True,766,False,6,False,kept,,0.85
PUR-164401,home_goods,97.42,2025-11-09 17:55:57,17,Sunday,True,False,626,False,5,False,kept,,0.285
PUR-180595,toys,90.94,2025-02-08 15:12:57,15,Saturday,True,False,313,False,1,True,returned,17.0,0.428
PUR-720515,home_goods,86.83,2025-01-17 08:37:57,8,Friday,False,False,893,False,5,True,returned,6.0,0.346
PUR-134697,electronics,544.37,2025-05-23 11:38:57,11,Friday,False,False,816,False,4,False,kept,,0.274
PUR-533007,beauty,118.33,2025-09-14 20:55:57,20,Sunday,True,False,856,False,3,False,kept,,0.379
PUR-156964,sports,114.23,2025-04-16 17:14:57,17,Wednesday,False,False,186,False,4,False,kept,,0.24
PUR-888977,home_goods,230.31,2025-09-30 15:44:57,15,Tuesday,False,False,490,False,7,False,kept,,0.257
PUR-402820,books,25.19,2024-12-02 04:24:57,4,Monday,False,False,283,False,3,False,kept,,0.058
PUR-740140,toys,63.48,2025-06-20 00:11:57,0,Friday,False,True,57,True,2,False,returned,14.0,0.85
PUR-353542,home_goods,110.47,2025-07-15 13:38:57,13,Tuesday,False,False,685,False,7,False,kept,,0.184
PUR-112542,books,30.8,2024-12-16 18:43:57,18,Monday,False,False,335,False,1,False,kept,,0.064
PUR-124851,sports,61.64,2025-10-05 19:26:57,19,Sunday,True,False,374,False,4,False,returned,2.0,0.336
PUR-842470,clothing,29.1,2025-01-27 18:57:57,18,Monday,False,False,870,False,4,False,kept,,0.288
PUR-365641,clothing,33.82,2025-01-23 12:30:57,12,Thursday,False,False,687,False,3,False,kept,,0.303
PUR-907528,home_goods,148.08,2025-10-20 20:25:57,20,Monday,False,False,298,False,7,False,kept,,0.184
PUR-370782,beauty,42.02,2025-10-22 08:05:57,8,Wednesday,False,False,78,True,7,False,kept,,0.388
PUR-666893,home_goods,65.71,2025-10-24 00:55:57,0,Friday,False,True,220,False,7,True,returned,5.0,0.781
PUR-862886,sports,106.89,2025-01-03 12:56:57,12,Friday,False,False,467,False,5,True,returned,19.0,0.388
PUR-258971,home_goods,236.51,2025-11-19 01:45:57,1,Wednesday,False,True,683,False,1,False,returned,9.0,0.85
PUR-863119,beauty,109.98,2025-02-07 16:22:57,16,Friday,False,False,739,False,8,False,kept,,0.21
PUR-476353,clothing,106.42,2025-11-27 04:10:57,4,Thursday,False,False,852,False,8,True,kept,,0.499
PUR-456581,beauty,86.59,2025-05-07 15:14:57,15,Wednesday,False,False,677,False,2,False,kept,,0.285
PUR-413388,clothing,154.59,2025-07-02 20:42:57,20,Wednesday,False,False,195,False,1,False,kept,,0.42
PUR-298667,sports,361.17,2025-01-09 18:32:57,18,Thursday,False,False,513,False,2,False,kept,,0.372
PUR-774661,electronics,76.77,2025-11-15 17:17:57,17,Saturday,True,False,259,False,8,False,kept,,0.196
PUR-525205,home_goods,157.41,2025-04-12 16:52:57,16,Saturday,True,False,362,False,1,True,kept,,0.595
PUR-138669,clothing,53.87,2024-12-28 19:21:57,19,Saturday,True,False,484,False,3,False,returned,3.0,0.531
PUR-280616,electronics,416.67,2025-11-19 00:56:57,0,Wednesday,False,True,648,False,1,True,returned,1.0,0.85
PUR-723879,shoes,229.03,2025-10-10 02:15:57,2,Friday,False,True,189,False,2,False,returned,16.0,0.85
PUR-703945,books,12.52,2025-08-17 03:33:57,3,Sunday,True,False,845,False,7,True,kept,,0.112
PUR-276214,electronics,291.19,2025-08-11 15:17:57,15,Monday,False,False,192,False,6,True,returned,14.0,0.368
PUR-762904,beauty,73.11,2025-04-18 08:55:57,8,Friday,False,False,610,False,1,True,kept,,0.51
PUR-722571,sports,316.62,2025-11-20 01:49:57,1,Thursday,False,True,21,True,1,True,returned,21.0,0.85
PUR-532046,home_goods,133.62,2025-03-29 18:46:57,18,Saturday,True,False,226,False,3,False,kept,,0.316
PUR-192296,books,47.52,2025-01-19 18:52:57,18,Sunday,True,False,625,False,3,False,kept,,0.081
PUR-748985,home_goods,114.14,2025-11-25 23:39:57,23,Tuesday,False,True,211,False,2,False,kept,,0.594
PUR-818530,beauty,105.59,2025-02-25 00:40:57,0,Tuesday,False,True,490,False,4,True,returned,5.0,0.85
PUR-363592,toys,79.65,2025-09-07 18:55:57,18,Sunday,True,False,59,True,1,False,returned,14.0,0.554
PUR-608623,beauty,79.77,2025-04-10 15:48:57,15,Thursday,False,False,773,False,1,False,returned,1.0,0.3
PUR-441505,clothing,31.34,2025-07-30 17:26:57,17,Wednesday,False,False,621,False,6,False,kept,,0.26
PUR-331381,books,41.16,2025-06-15 09:48:57,9,Sunday,True,False,257,False,7,False,kept,,0.066
PUR-506145,clothing,95.36,2025-03-25 14:58:57,14,Tuesday,False,False,461,False,3,True,returned,6.0,0.644
PUR-162549,beauty,29.32,2025-08-20 20:32:57,20,Wednesday,False,False,291,False,4,True,returned,19.0,0.35
PUR-927899,home_goods,53.9,2025-04-04 02:28:57,2,Friday,False,True,190,False,6,True,returned,6.0,0.822
PUR-596489,electronics,483.59,2025-02-18 09:49:57,9,Tuesday,False,False,436,False,8,False,kept,,0.196
PUR-720517,toys,49.08,2025-04-22 16:59:57,16,Tuesday,False,False,267,False,4,True,kept,,0.21
PUR-546376,electronics,735.32,2025-11-26 03:52:57,3,Wednesday,False,False,56,True,8,False,kept,,0.492
PUR-328596,sports,204.73,2024-12-07 13:26:57,13,Saturday,True,False,522,False,4,True,returned,14.0,0.8
PUR-999596,electronics,318.8,2025-07-28 20:49:57,20,Monday,False,False,31,True,8,False,returned,15.0,0.43
PUR-757258,shoes,244.81,2025-04-05 11:59:57,11,Saturday,True,False,735,False,7,True,kept,,0.85
PUR-889460,toys,108.55,2025-11-27 20:50:57,20,Thursday,False,False,409,False,6,False,kept,,0.139
PUR-871501,home_goods,213.95,2025-01-18 23:18:57,23,Saturday,True,True,828,False,4,False,returned,11.0,0.85
PUR-483329,shoes,143.24,2024-12-18 04:58:57,4,Wednesday,False,False,67,True,2,False,returned,2.0,0.85
PUR-219073,beauty,33.4,2025-02-14 18:50:57,18,Friday,False,False,589,False,4,True,returned,18.0,0.35
PUR-628027,toys,113.23,2025-02-03 18:41:57,18,Monday,False,False,786,False,4,True,kept,,0.262
PUR-593002,sports,128.93,2025-10-27 05:32:57,5,Monday,False,False,478,False,8,False,kept,,0.196
PUR-191549,home_goods,143.81,2025-05-23 19:10:57,19,Friday,False,False,843,False,2,True,kept,,0.404
PUR-620438,clothing,82.51,2025-08-29 07:50:57,7,Friday,False,False,126,False,3,True,kept,,0.644
PUR-238440,electronics,706.24,2025-03-06 20:53:57,20,Thursday,False,False,315,False,7,False,kept,,0.235
PUR-975505,toys,58.54,2025-04-14 17:13:57,17,Monday,False,False,36,True,5,True,returned,8.0,0.548
PUR-655919,beauty,58.23,2025-06-05 20:13:57,20,Thursday,False,False,820,False,6,False,kept,,0.232
PUR-607765,toys,74.12,2025-02-11 11:57:57,11,Tuesday,False,False,823,False,5,True,kept,,0.249
PUR-268600,beauty,116.93,2025-11-04 12:32:57,12,Tuesday,False,False,306,False,8,False,kept,,0.21
PUR-702433,home_goods,66.95,2025-08-30 18:10:57,18,Saturday,True,False,697,False,3,True,returned,11.0,0.537
PUR-255130,electronics,380.67,2025-05-23 11:41:57,11,Friday,False,False,590,False,1,False,kept,,0.28
PUR-580290,beauty,62.09,2025-09-05 23:35:57,23,Friday,False,True,139,False,1,False,returned,5.0,0.75
PUR-799282,beauty,31.39,2025-02-22 00:33:57,0,Saturday,True,True,677,False,5,False,returned,19.0,0.684
PUR-222553,electronics,649.68,2025-04-16 06:10:57,6,Wednesday,False,False,130,False,8,False,returned,18.0,0.223
PUR-304629,home_goods,22.07,2025-01-16 09:26:57,9,Thursday,False,False,380,False,2,True,kept,,0.323
PUR-636648,books,41.25,2025-07-09 10:53:57,10,Wednesday,False,False,100,True,8,False,kept,,0.098
PUR-255132,sports,97.92,2025-06-18 21:16:57,21,Wednesday,False,False,538,False,1,False,kept,,0.28
PUR-688285,sports,163.61,2025-05-22 16:36:57,16,Thursday,False,False,368,False,6,True,kept,,0.368
PUR-544420,clothing,54.51,2025-04-14 17:28:57,17,Monday,False,False,837,False,8,True,kept,,0.499
PUR-650818,sports,77.34,2025-01-31 21:49:57,21,Friday,False,False,162,False,4,True,kept,,0.408
PUR-682813,beauty,21.94,2025-01-30 04:49:57,4,Thursday,False,False,21,True,7,False,returned,6.0,0.388
PUR-962767,toys,109.43,2025-09-19 10:43:57,10,Friday,False,False,867,False,7,True,kept,,0.225
PUR-375436,home_goods,252.86,2025-06-26 01:19:57,1,Thursday,False,True,772,False,8,True,returned,5.0,0.85
PUR-356639,home_goods,287.47,2025-01-07 01:47:57,1,Tuesday,False,True,684,False,5,False,returned,21.0,0.713
PUR-758501,shoes,56.26,2025-07-10 01:50:57,1,Thursday,False,True,628,False,6,False,returned,9.0,0.85
PUR-253235,toys,146.4,2025-09-28 05:22:57,5,Sunday,True,False,765,False,1,False,returned,2.0,0.252
PUR-151081,beauty,63.41,2024-12-09 12:32:57,12,Monday,False,False,182,False,1,True,returned,12.0,0.51
PUR-275254,home_goods,98.12,2025-01-05 14:22:57,14,Sunday,True,False,213,False,3,False,kept,,0.316
PUR-963308,beauty,106.61,2024-12-13 07:37:57,7,Friday,False,False,716,False,6,True,kept,,0.395
PUR-270948,electronics,59.67,2025-03-08 07:31:57,7,Saturday,True,False,812,False,8,False,kept,,0.196
PUR-222227,clothing,54.86,2025-03-16 09:01:57,9,Sunday,True,False,207,False,2,False,kept,,0.559
PUR-726680,electronics,742.56,2025-03-28 05:35:57,5,Friday,False,False,722,False,6,True,kept,,0.421
PUR-249274,beauty,33.08,2025-06-26 16:07:57,16,Thursday,False,False,849,False,2,True,kept,,0.388
PUR-894122,books,22.3,2025-08-13 12:49:57,12,Wednesday,False,False,450,False,2,True,kept,,0.103
PUR-145383,sports,40.94,2025-10-04 15:04:57,15,Saturday,True,False,690,False,1,False,kept,,0.314
PUR-130680,clothing,68.26,2025-11-23 13:04:57,13,Sunday,True,False,141,False,4,False,returned,12.0,0.504
PUR-742731,clothing,43.29,2025-07-08 22:32:57,22,Tuesday,False,True,375,False,3,False,kept,,0.758
PUR-395548,books,30.2,2025-10-25 13:02:57,13,Saturday,True,False,607,False,1,False,kept,,0.09
PUR-597775,electronics,726.25,2025-02-26 16:08:57,16,Wednesday,False,False,116,True,4,False,kept,,0.604
PUR-544692,beauty,88.3,2025-08-26 02:11:57,2,Tuesday,False,True,124,False,3,False,kept,,0.677
PUR-619900,books,30.57,2025-05-04 13:06:57,13,Sunday,True,False,336,False,2,False,kept,,0.085
PUR-729554,beauty,89.0,2025-02-15 17:52:57,17,Saturday,True,False,99,True,6,False,returned,15.0,0.715
PUR-998392,home_goods,210.81,2025-04-15 09:19:57,9,Tuesday,False,False,432,False,5,False,kept,,0.285
PUR-515623,clothing,163.16,2025-03-29 19:31:57,19,Saturday,True,False,198,False,1,False,returned,4.0,0.588
PUR-206663,toys,83.17,2024-12-17 14:47:57,14,Tuesday,False,False,161,False,7,False,kept,,0.132
PUR-860427,electronics,98.53,2025-08-19 06:42:57,6,Tuesday,False,False,624,False,7,True,kept,,0.25
PUR-524089,toys,48.99,2024-11-27 22:17:57,22,Wednesday,False,True,294,False,7,False,kept,,0.265
PUR-131167,toys,81.6,2025-09-14 02:48:57,2,Sunday,True,True,140,False,5,False,returned,5.0,0.513
PUR-417459,clothing,138.05,2025-10-25 01:11:57,1,Saturday,True,True,42,True,3,False,returned,5.0,0.85
PUR-629315,clothing,141.63,2024-12-25 00:05:57,0,Wednesday,False,True,519,False,8,True,returned,16.0,0.85
PUR-224921,home_goods,169.59,2025-02-24 23:53:57,23,Monday,False,True,797,False,1,False,kept,,0.625
PUR-840356,sports,193.79,2025-05-20 02:25:57,2,Tuesday,False,True,51,True,1,True,returned,10.0,0.85
